tail_num,dep_delay,arr_delay,isCraft,isCarrier
N872NN,8.0,11.0,0.14963503649635038,0.670316301703163
N872RW,11.0,16.0,0.15309126594700687,0.6104023552502453
N87302,5.0,12.0,0.13043478260869565,0.7154150197628458
N87303,8.0,14.0,0.12613981762917933,0.6869300911854104
N87306,6.0,13.0,0.1392857142857143,0.7095238095238096
N8730Q,10.0,7.0,0.12666666666666668,0.78
N87318,9.0,14.0,0.13341804320203304,0.6988564167725541
N87319,6.0,13.0,0.13128491620111732,0.6885474860335196
N8731J,12.0,8.0,0.16149068322981366,0.7701863354037267
N8732S,8.5,7.0,0.078125,0.8359375
N87337,7.0,13.0,0.13451086956521738,0.6915760869565217
N87339,7.0,13.0,0.13972602739726028,0.684931506849315
N8733M,17.5,17.5,0.26785714285714285,0.6071428571428571
N87345,6.0,12.5,0.13324175824175824,0.6813186813186813
N8734Q,12.0,15.0,0.2222222222222222,0.6222222222222222
N87353,5.0,14.0,0.14304461942257218,0.652230971128609
N8735L,3.0,3.0,0.05263157894736842,0.8421052631578947
N87360,5.0,12.0,0.15704697986577182,0.6738255033557047
N873AS,11.0,13.0,0.2067137809187279,0.6475265017667845
N873DN,6.0,5.0,0.05102040816326531,0.8044217687074829
N873NN,7.0,11.0,0.14481897627965043,0.700374531835206
N873RW,14.5,18.0,0.1907114624505929,0.5543478260869565
N874AS,11.0,17.0,0.23423423423423423,0.6036036036036037
N874DN,5.5,5.0,0.06696428571428571,0.7648809523809523
N874NN,7.0,10.0,0.1401129943502825,0.6994350282485876
N874RW,13.0,18.0,0.1826722338204593,0.5762004175365344
N87507,8.0,11.0,0.1848617176128093,0.61863173216885
N87512,9.0,11.0,0.15754560530679934,0.6666666666666666
N87513,7.0,10.0,0.1495176848874598,0.6527331189710611
N87527,8.0,11.0,0.14960629921259844,0.6661417322834645
N87531,8.5,11.0,0.16119402985074627,0.6328358208955224
N875AS,9.0,11.0,0.20783460282916214,0.6507072905331882
N875DN,5.0,5.0,0.08399366085578447,0.7622820919175911
N875NN,9.0,12.0,0.15173237753882915,0.6762246117084827
N875RW,12.0,18.0,0.12561819980217606,0.6241345202769535
N876AS,13.0,17.0,0.1958762886597938,0.6288659793814433
N876DN,7.0,7.0,0.09013605442176871,0.75
N876NN,8.0,11.0,0.16065573770491803,0.6808743169398908
N876RW,16.0,19.0,0.13953488372093023,0.6232558139534884
N876UA,9.0,10.0,0.12,0.736
N8775A,14.0,19.0,0.2409502262443439,0.5757918552036199
N877AS,12.0,18.0,0.2407152682255846,0.5887207702888583
N877DN,5.0,5.0,0.07543859649122807,0.7736842105263158
N877NN,9.0,13.0,0.13598074608904934,0.6787003610108303
N877UA,13.0,16.0,0.22666666666666666,0.5866666666666667
N8783E,10.0,15.0,0.20258064516129032,0.6206451612903225
N878AS,7.0,11.0,0.19404517453798767,0.6611909650924025
N878DN,6.0,6.0,0.05704697986577181,0.7667785234899329
N878NN,9.0,12.0,0.1503030303030303,0.6957575757575758
N878RW,14.0,20.0,0.16817724068479356,0.5750251762336355
N878UA,1.0,5.5,0.05555555555555555,0.8333333333333334
N879AS,10.0,15.0,0.2378167641325536,0.6091617933723197
N879DN,6.0,5.0,0.06093189964157706,0.7670250896057348
N879NN,8.0,12.0,0.1707865168539326,0.6494382022471911
N879RW,12.0,16.0,0.14846235418875928,0.6139978791092259
N880AS,18.0,22.0,0.2607594936708861,0.549367088607595
N880DN,6.0,6.0,0.0694980694980695,0.7760617760617761
N880NN,10.0,11.0,0.14269141531322505,0.7041763341067285
N880RW,11.0,17.0,0.14198161389172625,0.6241062308478039
N881AS,9.0,14.0,0.19646799116997793,0.6434878587196468
N881DN,5.0,5.0,0.06776556776556776,0.7673992673992674
N881NN,7.0,9.0,0.148664343786295,0.6922183507549361
N8828D,9.0,11.0,0.18645833333333334,0.6614583333333334
N882AS,9.0,11.0,0.20406189555125726,0.6518375241779497
N882DN,4.0,4.0,0.06049149338374291,0.8128544423440454
N882NN,8.0,11.0,0.13553530751708429,0.7084282460136674
N882RW,13.0,17.0,0.1431261770244821,0.6167608286252354
N88301,9.0,14.0,0.1459170013386881,0.6934404283801874
N88310,7.0,14.0,0.1374233128834356,0.6723926380368098
N88325,7.0,13.0,0.14404761904761904,0.7011904761904761
N88326,9.0,16.0,0.16938519447929737,0.6562107904642409
N88327,6.5,14.0,0.13802083333333334,0.6588541666666666
N88328,6.0,12.0,0.12627551020408162,0.7117346938775511
N88330,6.0,12.0,0.1092896174863388,0.7336065573770492
N88331,6.0,13.0,0.11616161616161616,0.7146464646464646
N88332,10.0,14.0,0.13619167717528374,0.7049180327868853
N88335,9.0,16.0,0.1567251461988304,0.6807017543859649
N88341,9.0,16.0,0.12933333333333333,0.6853333333333333
N88346,8.0,13.0,0.1329639889196676,0.6925207756232687
N88359,5.0,14.0,0.1432258064516129,0.6670967741935484
N8836A,12.0,15.0,0.2286348501664817,0.6248612652608213
N8837B,13.0,16.0,0.20812182741116753,0.6129441624365483
N8839E,15.0,19.0,0.23542600896860988,0.5852017937219731
N883DN,6.0,7.0,0.10084033613445378,0.7596638655462185
N883NN,9.0,12.0,0.16225165562913907,0.6611479028697572
N8847A,13.0,19.0,0.22882427307206069,0.5638432364096081
N884AS,15.0,17.0,0.22574257425742575,0.592079207920792
N884DN,5.0,5.0,0.056896551724137934,0.8103448275862069
N884NN,7.0,8.0,0.11771700356718193,0.7419738406658739
N885AS,8.0,10.0,0.18692543411644535,0.6884576098059244
N885DN,6.0,5.0,0.0570409982174688,0.786096256684492
N885NN,6.0,9.0,0.13979706877113868,0.7237880496054115
N8869B,12.0,16.0,0.19905771495877503,0.607773851590106
N886AS,9.0,11.0,0.19586614173228348,0.6633858267716536
N886DN,5.0,4.0,0.056074766355140186,0.7813084112149533
N886NN,8.0,10.0,0.13154960981047936,0.7090301003344481
N8877A,12.0,17.0,0.2222222222222222,0.5942571785268415
N887DN,5.0,4.0,0.048986486486486486,0.8260135135135135
N887NN,8.0,10.0,0.15252293577981652,0.6961009174311926
N8883E,12.0,18.0,0.2206896551724138,0.6137931034482759
N8884E,8.0,11.0,0.18344308560677328,0.6792097836312324
N8886A,11.0,16.0,0.22641509433962265,0.5823899371069182
N8888D,13.0,16.5,0.2107843137254902,0.6421568627450981
N888DU,5.0,5.0,0.08443708609271523,0.7384105960264901
N8891A,17.0,18.0,0.2512254901960784,0.5968137254901961
N8894A,11.0,15.0,0.2036613272311213,0.6006864988558352
N8896A,10.0,13.5,0.18765432098765433,0.6382716049382716
N889AS,6.0,9.0,0.16276595744680852,0.6904255319148936
N889DN,6.0,7.0,0.08994708994708994,0.7442680776014109
N889NN,8.0,9.0,0.14517876489707476,0.7172264355362947
N889UA,14.0,16.0,0.20344827586206896,0.5793103448275863
N8903A,10.0,13.0,0.22662889518413598,0.6288951841359773
N8908D,11.0,15.0,0.21712907117008443,0.6151990349819059
N890DN,5.0,6.0,0.0838095238095238,0.780952380952381
N890NN,9.0,12.0,0.13953488372093023,0.6767441860465117
N890UA,8.0,13.0,0.176196032672112,0.6149358226371062
N8918B,12.0,16.0,0.2134228187919463,0.5973154362416108
N891AT,9.0,8.0,0.15331010452961671,0.6887340301974448
N891DN,6.0,6.0,0.0625,0.7721774193548387
N891NN,9.0,10.5,0.15898617511520738,0.6947004608294931
N891UA,8.0,13.0,0.16745283018867924,0.6308962264150944
N8923A,8.0,10.0,0.1892147587511826,0.6811731315042573
N8928A,14.0,17.0,0.22209567198177677,0.6173120728929385
N892AT,8.0,8.0,0.13125,0.71875
N892DN,5.0,4.0,0.05805243445692884,0.7846441947565543
N892NN,7.0,12.0,0.1478787878787879,0.6460606060606061
N892UA,10.0,16.0,0.19460726846424384,0.5885111371629543
N89304,7.0,14.0,0.1556122448979592,0.6747448979591837
N89308,6.0,12.0,0.12830188679245283,0.7044025157232704
N89313,6.0,14.0,0.1311881188118812,0.6868811881188119
N89315,6.0,13.0,0.14838709677419354,0.6916129032258065
N89317,8.0,15.0,0.1585677749360614,0.6777493606138107
N89321,6.0,13.0,0.13096862210095497,0.6834924965893588
N8932C,8.5,10.0,0.18282828282828284,0.6737373737373737
N8933B,6.0,10.0,0.17580144777662876,0.6918304033092038
N89342,6.0,14.0,0.1508034610630408,0.6650185414091471
N89349,4.0,13.0,0.1270718232044199,0.6961325966850829
N89357,6.0,12.0,0.1376720901126408,0.6758448060075094
N8936A,11.0,17.0,0.2314148681055156,0.5971223021582733
N893AT,10.0,9.0,0.15895610913404506,0.6820877817319099
N893DN,5.0,5.0,0.07155963302752294,0.7798165137614679
N893NN,6.0,11.0,0.12747524752475248,0.6992574257425742
N893UA,9.0,13.0,0.1720183486238532,0.6330275229357798
N8942A,8.0,12.0,0.2350597609561753,0.6284860557768924
N8943A,15.0,17.0,0.22464558342420937,0.5637949836423118
N8946A,13.0,14.0,0.2098623853211009,0.6238532110091743
N894AT,9.0,10.0,0.1554467564259486,0.6952264381884945
N894DN,4.0,5.0,0.06289308176100629,0.8029350104821803
N894NN,8.0,12.0,0.16129032258064516,0.6693548387096774
N894UA,10.0,15.0,0.19258373205741627,0.5921052631578947
N895AT,11.0,10.0,0.15782828282828282,0.6856060606060606
N895DN,6.0,6.0,0.07677543186180422,0.7523992322456814
N895NN,7.0,11.0,0.13282247765006386,0.6922094508301405
N895UA,10.0,13.0,0.20303383897316218,0.603267211201867
N8965E,8.5,10.0,0.1841046277665996,0.704225352112676
N8968E,8.0,11.0,0.1920849420849421,0.6640926640926641
N8969A,13.0,16.0,0.20256410256410257,0.6217948717948718
N896AT,10.0,9.0,0.1519903498190591,0.7032569360675512
N896DN,6.0,5.0,0.06517690875232775,0.7988826815642458
N896NN,7.0,11.0,0.15183867141162516,0.6809015421115066
N896SK,11.0,11.0,0.15260115606936417,0.6913294797687861
N896UA,11.0,14.0,0.17878426698450536,0.5947556615017878
N8970D,9.0,13.0,0.1909424724602203,0.6401468788249693
N8972E,14.0,17.0,0.2360248447204969,0.5900621118012422
N8974C,12.0,17.0,0.21464646464646464,0.5782828282828283
N8976E,13.0,15.0,0.2099644128113879,0.6215895610913404
N897DN,4.0,5.0,0.0872865275142315,0.777988614800759
N897NN,6.0,9.0,0.12364945978391356,0.6974789915966386
N897SK,14.0,13.0,0.2098623853211009,0.6399082568807339
N897UA,14.0,17.0,0.2332955832389581,0.5526613816534541
N8980A,13.0,17.0,0.21925754060324826,0.5939675174013921
N8982A,8.0,11.0,0.19412381951731375,0.6589716684155299
N8986B,13.0,18.0,0.23783031988873435,0.5577190542420027
N898DN,7.0,6.0,0.08032128514056225,0.751004016064257
N898NN,7.0,11.0,0.1392857142857143,0.675
N898SK,10.0,11.0,0.19281045751633988,0.6666666666666666
N898UA,12.0,15.0,0.18895705521472392,0.5987730061349693
N899AT,8.0,7.0,0.12337662337662338,0.7038961038961039
N899DN,5.0,5.0,0.09161793372319688,0.7738791423001949
N899NN,7.0,9.0,0.11658653846153846,0.71875
N899SK,9.0,10.0,0.15812431842966193,0.7088331515812432
N899UA,12.0,16.0,0.21007371007371006,0.5896805896805897
N90024,11.0,12.0,0.1705263157894737,0.671578947368421
N9002U,10.0,12.0,0.1822429906542056,0.6915887850467289
N9004F,12.0,15.0,0.18421052631578946,0.6754385964912281
N9006,12.0,15.0,0.21032504780114722,0.6462715105162524
N9008U,12.0,15.0,0.19271948608137046,0.6338329764453962
N900AE,8.0,14.0,0.19066147859922178,0.6163424124513619
N900DE,7.0,7.0,0.1289308176100629,0.7463312368972747
N900DU,5.0,5.0,0.06153846153846154,0.8087912087912088
N900EV,7.0,11.0,0.17763157894736842,0.6524122807017544
N900PC,6.0,6.0,0.05843293492695883,0.8114209827357237
N900UW,9.0,12.0,0.14285714285714285,0.6821705426356589
N900WN,12.0,8.0,0.20306748466257668,0.7368098159509202
N9010R,11.0,14.0,0.20305676855895197,0.6572052401746725
N9011P,13.0,13.0,0.185589519650655,0.6812227074235808
N9012,12.0,15.0,0.21218961625282168,0.636568848758465
N9013A,11.0,14.5,0.21487603305785125,0.6487603305785123
N9015D,14.0,15.0,0.2077922077922078,0.6493506493506493
N9016,13.0,14.0,0.17814726840855108,0.684085510688836
N9017P,9.5,15.0,0.20053475935828877,0.6122994652406417
N9018E,12.0,14.0,0.2054794520547945,0.6552511415525114
N9019F,13.0,16.0,0.19534883720930232,0.6604651162790698
N901AA,10.0,10.0,0.17595628415300546,0.6786885245901639
N901AN,8.0,11.0,0.12545235223160434,0.7020506634499397
N901DA,8.0,6.0,0.09392265193370165,0.7900552486187845
N901DE,7.0,7.0,0.12941176470588237,0.7486631016042781
N901DN,5.0,5.0,0.06696428571428571,0.8080357142857143
N901EV,12.0,16.0,0.22950819672131148,0.5893011216566005
N901NK,9.0,11.5,0.10538116591928251,0.655829596412556
N901NN,10.0,13.0,0.15847665847665848,0.6695331695331695
N901WN,11.0,8.0,0.17584605175846052,0.747843397478434
N901XJ,15.0,17.0,0.22126081582200247,0.5896168108776267
N9021H,9.0,12.0,0.15254237288135594,0.6852300242130751
N9022G,12.0,16.0,0.24301075268817204,0.6129032258064516
N9023N,8.0,13.0,0.16839378238341968,0.694300518134715
N9025B,8.0,12.0,0.19506726457399104,0.679372197309417
N9026C,11.0,16.0,0.19002375296912113,0.6318289786223278
N9029F,10.0,14.0,0.19548872180451127,0.656641604010025
N902AA,9.0,12.0,0.17973856209150327,0.6557734204793029
N902AN,9.0,12.0,0.15621436716077536,0.6875712656784493
N902BC,8.0,13.0,0.1900610287707062,0.6373147340889277
N902DE,8.0,6.0,0.10869565217391304,0.7695652173913043
N902DN,5.0,4.0,0.05934065934065934,0.7824175824175824
N902EV,15.0,19.0,0.2600806451612903,0.5866935483870968
N902FJ,13.0,16.0,0.26281453867660765,0.6234855545200373
N902FR,11.0,9.5,0.15384615384615385,0.6987179487179487
N902NK,12.0,16.0,0.14938684503901895,0.5997770345596433
N902NN,8.0,13.0,0.1516533637400228,0.6761687571265679
N902WN,11.0,7.0,0.18560860793544048,0.7511768661735037
N902XJ,15.0,18.0,0.2140309155766944,0.5873959571938169
N903AA,9.0,10.0,0.15418502202643172,0.6872246696035242
N903AN,7.0,8.0,0.11940298507462686,0.7393800229621125
N903DE,9.0,8.0,0.12671905697445973,0.7554027504911591
N903DN,4.0,4.0,0.04228855721393035,0.8482587064676617
N903EV,17.0,21.0,0.26456071076011844,0.5547877591312932
N903FJ,10.0,12.0,0.22803738317757008,0.6813084112149532
N903JB,13.0,13.0,0.18041237113402062,0.6769759450171822
N903NK,10.0,12.0,0.12554585152838427,0.6572052401746725
N903NN,9.0,11.0,0.13785557986870897,0.6794310722100656
N903SW,12.0,18.0,0.23642732049036777,0.5989492119089317
N903WN,10.0,7.0,0.184,0.7415384615384616
N903XJ,14.0,16.0,0.21925754060324826,0.6044083526682135
N904AA,9.0,9.0,0.1796276013143483,0.6922234392113911
N904AN,8.0,10.0,0.1299165673420739,0.7091775923718713
N904DA,8.0,6.0,0.11553784860557768,0.7729083665338645
N904DE,10.0,7.0,0.12903225806451613,0.7439516129032258
N904DL,9.0,7.0,0.11921296296296297,0.7453703703703703
N904DN,6.0,5.0,0.06323185011709602,0.8126463700234192
N904EV,15.0,20.0,0.24932493249324933,0.5715571557155715
N904FJ,13.0,16.0,0.2535477767265847,0.6338694418164617
N904NK,13.0,14.0,0.14675052410901468,0.5932914046121593
N904NN,7.0,10.0,0.14797687861271677,0.6867052023121387
N904WN,11.0,7.0,0.18502202643171806,0.7419760855884204
N904XJ,13.0,15.0,0.1966824644549763,0.6030805687203792
N905AN,10.0,12.0,0.17647058823529413,0.6640522875816993
N905AU,8.0,10.0,0.16541353383458646,0.6928034371643395
N905DA,7.0,6.0,0.09871244635193133,0.7918454935622318
N905DE,8.0,6.0,0.11052072263549416,0.7821466524973433
N905DL,6.0,6.0,0.10926118626430802,0.7762747138397502
N905DN,7.0,7.0,0.09350649350649351,0.7454545454545455
N905EV,13.0,16.0,0.20768431983385255,0.6116303219106958
N905J,14.0,17.0,0.2654370489174018,0.6190858059342422
N905JB,15.0,13.0,0.19311377245508982,0.6736526946107785
N905JH,10.0,15.0,0.22496025437201908,0.5802861685214626
N905NK,9.0,10.0,0.11402623612512613,0.6589303733602422
N905NN,8.0,10.0,0.15196078431372548,0.7132352941176471
N905SW,13.0,18.0,0.22525597269624573,0.5853242320819113
N905WN,12.0,8.0,0.18952324896998235,0.7480871100647439
N905XJ,16.0,16.0,0.22528160200250313,0.6007509386733417
N906AA,10.0,10.0,0.1723756906077348,0.6839779005524862
N906AE,10.0,14.0,0.2282793867120954,0.6056218057921635
N906AN,8.0,10.0,0.14619164619164618,0.7100737100737101
N906AT,8.0,7.0,0.12454655380894801,0.7327690447400241
N906DA,9.0,6.0,0.11065573770491803,0.7759562841530054
N906DE,10.0,8.0,0.11946446961894953,0.7713697219361483
N906DL,8.0,8.0,0.13,0.7311111111111112
N906DN,4.0,5.0,0.06940874035989718,0.7712082262210797
N906EV,12.0,17.0,0.24682539682539684,0.5793650793650794
N906FJ,11.0,14.0,0.2425531914893617,0.6519148936170213
N906NK,10.0,10.0,0.08355795148247978,0.6873315363881402
N906NN,9.0,11.0,0.16520650813516896,0.685857321652065
N906SW,8.0,11.0,0.19069767441860466,0.6911627906976744
N906WN,10.0,6.0,0.16458333333333333,0.7597222222222222
N906XJ,16.0,17.0,0.2159904534606205,0.5978520286396182
N907AA,10.0,11.0,0.15333333333333332,0.6744444444444444
N907AE,7.0,14.5,0.125,0.5789473684210527
N907AN,7.0,10.0,0.12833545108005082,0.7179161372299873
N907BP,12.0,16.0,0.22258064516129034,0.589247311827957
N907DA,9.0,8.0,0.13344316309719934,0.728171334431631
N907DE,8.0,7.0,0.10867293625914315,0.7523510971786834
N907DL,8.0,8.0,0.1257606490872211,0.755578093306288
N907DN,6.0,5.0,0.06666666666666667,0.784
N907EV,10.0,16.0,0.22491909385113268,0.61084142394822
N907FJ,12.0,15.0,0.21933751119068934,0.6732318710832588
N907JB,16.0,14.0,0.19171779141104295,0.6641104294478528
N907NK,11.5,12.5,0.1016260162601626,0.6138211382113821
N907NN,8.0,12.0,0.15830546265328874,0.6778149386845039
N907SW,9.0,11.0,0.19290928050052136,0.6684045881126173
N907WN,11.0,8.0,0.18505338078291814,0.7359430604982207
N907XJ,15.0,17.0,0.21951219512195122,0.5780487804878048
N908AA,9.0,10.0,0.16095890410958905,0.6997716894977168
N908AE,8.0,14.0,0.20304182509505703,0.5946768060836501
N908AN,9.0,12.0,0.11404561824729892,0.7070828331332533
N908DA,10.0,8.0,0.12361111111111112,0.7513888888888889
N908DE,7.0,8.0,0.11867704280155641,0.7431906614785992
N908DL,8.0,7.0,0.11266094420600858,0.759656652360515
N908DN,4.0,4.0,0.042134831460674156,0.8230337078651685
N908EV,17.0,21.0,0.2751937984496124,0.5697674418604651
N908FJ,17.0,19.0,0.2878521126760563,0.5985915492957746
N908NK,10.5,13.0,0.13125,0.60625
N908NN,8.0,11.0,0.14393939393939395,0.7012987012987013
N908SW,12.0,17.0,0.21929026387625114,0.6114649681528662
N908WN,10.0,7.0,0.17434402332361515,0.7650145772594752
N908XJ,14.0,16.0,0.2069767441860465,0.5895348837209302
N909AE,8.0,15.0,0.20574886535552195,0.5907715582450832
N909AM,9.0,11.0,0.15979381443298968,0.6989690721649484
N909AN,9.0,11.0,0.14669652855543114,0.7066069428891377
N909DA,9.0,7.0,0.1277258566978193,0.7622014537902388
N909DE,8.0,7.0,0.09538461538461539,0.7958974358974359
N909DN,5.0,5.0,0.09207161125319693,0.7672634271099744
N909EV,18.0,24.0,0.3003384094754653,0.5253807106598984
N909FJ,11.0,13.0,0.23773584905660378,0.6632075471698113
N909NN,8.0,10.0,0.12649164677804295,0.7350835322195705
N909SW,12.0,16.0,0.2309666381522669,0.5970915312232677
N909WN,11.0,8.0,0.19218651543793322,0.7441713925645873
N909XJ,17.0,16.0,0.24468085106382978,0.5874704491725768
N91007,6.0,1.0,0.12962962962962962,0.7037037037037037
N910AN,8.0,11.0,0.13761467889908258,0.7201834862385321
N910AT,11.0,10.0,0.1444043321299639,0.7015643802647413
N910AU,9.5,11.0,0.18220338983050846,0.676906779661017
N910DE,9.5,8.0,0.125,0.7448770491803278
N910DL,9.0,8.0,0.1382857142857143,0.7394285714285714
N910DN,10.0,7.0,0.12864864864864864,0.7697297297297298
N910DU,6.0,7.0,0.0851063829787234,0.7629179331306991
N910EV,9.0,11.0,0.19611650485436893,0.670873786407767
N910FJ,15.0,17.0,0.27034120734908135,0.6141732283464567
N910FR,16.0,14.5,0.19249592169657423,0.6525285481239804
N910NK,8.0,9.0,0.09930313588850175,0.6707317073170732
N910NN,9.0,11.0,0.16824644549763032,0.6753554502369669
N910SW,14.0,18.0,0.24154987633965375,0.5910964550700742
N910WN,11.0,7.0,0.1812316715542522,0.7501466275659824
N910XJ,14.0,15.0,0.2074159907300116,0.6106604866743917
N911DA,10.0,8.0,0.10654008438818566,0.7616033755274262
N911DE,7.0,7.0,0.10869565217391304,0.7639751552795031
N911DL,10.0,8.0,0.12098765432098765,0.7469135802469136
N911DQ,5.0,6.0,0.08605341246290801,0.7566765578635015
N911FJ,14.0,15.0,0.25044563279857396,0.64349376114082
N912AN,9.0,11.0,0.13610149942329874,0.7047289504036909
N912DE,7.0,6.0,0.11973180076628352,0.7653256704980843
N912DL,7.0,7.0,0.10355029585798817,0.7781065088757396
N912DN,9.0,6.0,0.11047180667433831,0.7756041426927502
N912DU,6.0,7.0,0.07894736842105263,0.7543859649122807
N912EV,9.0,11.0,0.20912547528517111,0.6520912547528517
N912FJ,15.0,16.0,0.25112107623318386,0.6421524663677131
N912NK,10.0,11.0,0.12043010752688173,0.6774193548387096
N912NN,8.0,10.0,0.12331838565022421,0.726457399103139
N912SW,13.0,17.0,0.23740392826643894,0.5858240819812126
N912UY,8.0,9.0,0.14067278287461774,0.7155963302752294
N912WN,11.0,6.0,0.17606516290726817,0.7593984962406015
N912XJ,13.0,15.0,0.18835192069392812,0.6121437422552665
N913AN,9.0,11.0,0.14177489177489178,0.7153679653679653
N913DE,8.0,6.0,0.1310096153846154,0.75
N913DL,8.0,6.0,0.1288102261553589,0.7512291052114061
N913DN,11.0,8.0,0.11668484187568157,0.7513631406761178
N913DU,5.0,5.0,0.07462686567164178,0.7940298507462686
N913EV,8.0,11.0,0.19457889641819942,0.6563407550822846
N913FJ,13.0,15.0,0.24724264705882354,0.6645220588235294
N913JB,20.0,19.0,0.24378881987577639,0.6040372670807453
N913NK,11.0,12.5,0.12448132780082988,0.6244813278008299
N913NN,8.0,11.0,0.13513513513513514,0.6803760282021152
N913SW,14.0,18.0,0.2407566638005159,0.6001719690455718
N913US,9.0,9.0,0.13279678068410464,0.7313883299798792
N913WN,10.0,6.0,0.16857314870559903,0.7718242022877785
N913XJ,13.0,14.0,0.1861198738170347,0.619348054679285
N914AN,9.0,12.0,0.15429917550058891,0.6984687868080094
N914DL,10.0,8.0,0.17166212534059946,0.7166212534059946
N914DN,11.0,10.0,0.129,0.728
N914DU,5.0,5.0,0.03529411764705882,0.8264705882352941
N914EV,7.0,12.0,0.18364928909952608,0.6563981042654028
N914FJ,14.0,17.0,0.25121163166397414,0.630048465266559
N914NN,7.0,10.0,0.1267605633802817,0.7136150234741784
N914UY,8.0,10.0,0.15615305067218202,0.7094105480868665
